transaction_id,member_id,branch,transaction_date,transaction_type,amount_kes,balance_after_kes,notes
SAV000291,MEM0013,Nakuru,2023-07-06,Deposit,2550.0,17620.0,Monthly contribution
SAV000292,MEM0013,Nakuru,2023-08-06,Deposit,2260.0,19880.0,Monthly contribution
SAV000309,MEM0013,Nakuru,2023-08-12,Withdrawal,-20000.0,-120.0,Member withdrawal request
SAV000293,MEM0013,Nakuru,2023-09-04,Deposit,2460.0,2340.0,Monthly contribution
SAV000294,MEM0013,Nakuru,2023-10-03,Deposit,2340.0,4680.0,Monthly contribution
SAV000295,MEM0013,Nakuru,2023-11-02,Deposit,2440.0,7120.0,Monthly contribution
SAV000296,MEM0013,Nakuru,2023-12-03,Deposit,2480.0,9600.0,Monthly contribution
SAV000297,MEM0013,Nakuru,2024-01-04,Deposit,2630.0,12230.0,Monthly contribution
SAV000298,MEM0013,Nakuru,2024-02-04,Deposit,2390.0,14620.0,Monthly contribution
SAV000299,MEM0013,Nakuru,2024-03-01,Deposit,2380.0,17000.0,Monthly contribution
SAV000300,MEM0013,Nakuru,2024-04-06,Deposit,2490.0,19490.0,Monthly contribution
SAV000301,MEM0013,Nakuru,2024-05-03,Deposit,2520.0,22010.0,Monthly contribution
SAV000302,MEM0013,Nakuru,2024-06-01,Deposit,2360.0,24370.0,Monthly contribution
SAV000303,MEM0013,Nakuru,2024-07-06,Deposit,2640.0,27010.0,Monthly contribution
SAV000304,MEM0013,Nakuru,2024-08-01,Deposit,2270.0,29280.0,Monthly contribution
SAV000305,MEM0013,Nakuru,2024-09-02,Deposit,2720.0,32000.0,Monthly contribution
SAV000306,MEM0013,Nakuru,2024-10-05,Deposit,2670.0,34670.0,Monthly contribution
SAV000307,MEM0013,Nakuru,2024-11-02,Deposit,2330.0,37000.0,Monthly contribution
SAV000308,MEM0013,Nakuru,2024-12-01,Deposit,2490.0,39490.0,Monthly contribution
SAV000310,MEM0013,Nakuru,2024-12-17,Withdrawal,-15000.0,24490.0,Member withdrawal request
SAV000311,MEM0014,Kisumu,2023-01-02,Deposit,1050.0,1050.0,Monthly contribution
SAV000312,MEM0014,Kisumu,2023-02-06,Deposit,1020.0,2070.0,Monthly contribution
SAV000313,MEM0014,Kisumu,2023-03-02,Deposit,1040.0,3110.0,Monthly contribution
SAV000314,MEM0014,Kisumu,2023-04-01,Deposit,1090.0,4200.0,Monthly contribution
SAV000315,MEM0014,Kisumu,2023-05-03,Deposit,1020.0,5220.0,Monthly contribution
SAV000316,MEM0014,Kisumu,2023-06-04,Deposit,1020.0,6240.0,Monthly contribution
SAV000317,MEM0014,Kisumu,2023-07-06,Deposit,980.0,7220.0,Monthly contribution
SAV000318,MEM0014,Kisumu,2023-08-05,Deposit,940.0,8160.0,Monthly contribution
SAV000319,MEM0014,Kisumu,2023-09-06,Deposit,1040.0,9200.0,Monthly contribution
SAV000320,MEM0014,Kisumu,2023-10-06,Deposit,950.0,10150.0,Monthly contribution
SAV000321,MEM0014,Kisumu,2023-11-06,Deposit,1050.0,11200.0,Monthly contribution
SAV000322,MEM0014,Kisumu,2023-12-01,Deposit,1020.0,12220.0,Monthly contribution
SAV000323,MEM0014,Kisumu,2024-01-05,Deposit,1060.0,13280.0,Monthly contribution
SAV000324,MEM0014,Kisumu,2024-02-03,Deposit,1060.0,14340.0,Monthly contribution
SAV000325,MEM0014,Kisumu,2024-03-06,Deposit,1010.0,15350.0,Monthly contribution
SAV000326,MEM0014,Kisumu,2024-04-05,Deposit,970.0,16320.0,Monthly contribution
SAV000335,MEM0014,Kisumu,2024-04-21,Withdrawal,-20000.0,-3680.0,Member withdrawal request
SAV000327,MEM0014,Kisumu,2024-05-01,Deposit,1030.0,-2650.0,Monthly contribution
SAV000328,MEM0014,Kisumu,2024-06-04,Deposit,1070.0,-1580.0,Monthly contribution
SAV000329,MEM0014,Kisumu,2024-07-03,Deposit,920.0,-660.0,Monthly contribution
SAV000330,MEM0014,Kisumu,2024-08-04,Deposit,1030.0,370.0,Monthly contribution
SAV000331,MEM0014,Kisumu,2024-09-04,Deposit,1040.0,1410.0,Monthly contribution
SAV000332,MEM0014,Kisumu,2024-10-05,Deposit,940.0,2350.0,Monthly contribution
SAV000333,MEM0014,Kisumu,2024-11-03,Deposit,1090.0,3440.0,Monthly contribution
SAV000334,MEM0014,Kisumu,2024-12-05,Deposit,1020.0,4460.0,Monthly contribution
SAV000336,MEM0015,Nairobi,2023-01-05,Deposit,1070.0,1070.0,Monthly contribution
SAV000337,MEM0015,Nairobi,2023-02-02,Deposit,950.0,2020.0,Monthly contribution
SAV000338,MEM0015,Nairobi,2023-03-01,Deposit,1070.0,3090.0,Monthly contribution
SAV000339,MEM0015,Nairobi,2023-04-04,Deposit,960.0,4050.0,Monthly contribution
SAV000340,MEM0015,Nairobi,2023-05-04,Deposit,950.0,5000.0,Monthly contribution
SAV000341,MEM0015,Nairobi,2023-06-06,Deposit,1010.0,6010.0,Monthly contribution
SAV000342,MEM0015,Nairobi,2023-07-01,Deposit,980.0,6990.0,Monthly contribution
SAV000343,MEM0015,Nairobi,2023-08-03,Deposit,1000.0,7990.0,Monthly contribution
SAV000344,MEM0015,Nairobi,2023-09-02,Deposit,940.0,8930.0,Monthly contribution
SAV000345,MEM0015,Nairobi,2023-10-03,Deposit,970.0,9900.0,Monthly contribution
SAV000346,MEM0015,Nairobi,2023-11-05,Deposit,970.0,10870.0,Monthly contribution
SAV000347,MEM0015,Nairobi,2023-12-03,Deposit,1040.0,11910.0,Monthly contribution
SAV000360,MEM0015,Nairobi,2023-12-05,Withdrawal,-15000.0,-3090.0,Member withdrawal request
SAV000348,MEM0015,Nairobi,2024-01-05,Deposit,1010.0,-2080.0,Monthly contribution
SAV000349,MEM0015,Nairobi,2024-02-01,Deposit,1090.0,-990.0,Monthly contribution
SAV000350,MEM0015,Nairobi,2024-03-04,Deposit,950.0,-40.0,Monthly contribution
SAV000351,MEM0015,Nairobi,2024-04-02,Deposit,1000.0,960.0,Monthly contribution
SAV000352,MEM0015,Nairobi,2024-05-06,Deposit,1040.0,2000.0,Monthly contribution
SAV000353,MEM0015,Nairobi,2024-06-04,Deposit,1040.0,3040.0,Monthly contribution
SAV000354,MEM0015,Nairobi,2024-07-01,Deposit,1060.0,4100.0,Monthly contribution
SAV000355,MEM0015,Nairobi,2024-08-04,Deposit,960.0,5060.0,Monthly contribution
SAV000356,MEM0015,Nairobi,2024-09-03,Deposit,1040.0,6100.0,Monthly contribution
SAV000357,MEM0015,Nairobi,2024-10-03,Deposit,1030.0,7130.0,Monthly contribution
SAV000358,MEM0015,Nairobi,2024-11-05,Deposit,990.0,8120.0,Monthly contribution
SAV000359,MEM0015,Nairobi,2024-12-06,Deposit,970.0,9090.0,Monthly contribution
SAV000361,MEM0015,Nairobi,2024-12-20,Withdrawal,-20000.0,-10910.0,Member withdrawal request
SAV000362,MEM0016,Mombasa,2023-01-03,Deposit,950.0,950.0,Monthly contribution
SAV000363,MEM0016,Mombasa,2023-02-06,Deposit,950.0,1900.0,Monthly contribution
SAV000364,MEM0016,Mombasa,2023-03-01,Deposit,940.0,2840.0,Monthly contribution
SAV000365,MEM0016,Mombasa,2023-04-06,Deposit,1050.0,3890.0,Monthly contribution
SAV000366,MEM0016,Mombasa,2023-05-02,Deposit,940.0,4830.0,Monthly contribution
SAV000367,MEM0016,Mombasa,2023-06-03,Deposit,1050.0,5880.0,Monthly contribution
SAV000368,MEM0016,Mombasa,2023-07-05,Deposit,1040.0,6920.0,Monthly contribution
SAV000369,MEM0016,Mombasa,2023-08-01,Deposit,1020.0,7940.0,Monthly contribution
SAV000370,MEM0016,Mombasa,2023-09-03,Deposit,1070.0,9010.0,Monthly contribution
SAV000371,MEM0016,Mombasa,2023-10-02,Deposit,950.0,9960.0,Monthly contribution
SAV000372,MEM0016,Mombasa,2023-11-06,Deposit,960.0,10920.0,Monthly contribution
SAV000373,MEM0016,Mombasa,2023-12-03,Deposit,1010.0,11930.0,Monthly contribution
SAV000374,MEM0016,Mombasa,2024-01-01,Deposit,910.0,12840.0,Monthly contribution
SAV000375,MEM0016,Mombasa,2024-02-06,Deposit,1010.0,13850.0,Monthly contribution
SAV000376,MEM0016,Mombasa,2024-03-06,Deposit,1090.0,14940.0,Monthly contribution
SAV000377,MEM0016,Mombasa,2024-04-04,Deposit,1070.0,16010.0,Monthly contribution
SAV000378,MEM0016,Mombasa,2024-05-01,Deposit,920.0,16930.0,Monthly contribution
SAV000379,MEM0016,Mombasa,2024-06-04,Deposit,1010.0,17940.0,Monthly contribution
SAV000380,MEM0016,Mombasa,2024-07-03,Deposit,1000.0,18940.0,Monthly contribution
SAV000381,MEM0016,Mombasa,2024-08-01,Deposit,940.0,19880.0,Monthly contribution
SAV000382,MEM0016,Mombasa,2024-09-04,Deposit,950.0,20830.0,Monthly contribution
SAV000383,MEM0016,Mombasa,2024-10-01,Deposit,920.0,21750.0,Monthly contribution
SAV000384,MEM0016,Mombasa,2024-11-01,Deposit,980.0,22730.0,Monthly contribution
SAV000385,MEM0016,Mombasa,2024-12-06,Deposit,1020.0,23750.0,Monthly contribution
SAV000386,MEM0017,Kisumu,2023-01-05,Deposit,930.0,930.0,Monthly contribution
SAV000387,MEM0017,Kisumu,2023-02-01,Deposit,1090.0,2020.0,Monthly contribution
SAV000388,MEM0017,Kisumu,2023-03-01,Deposit,1100.0,3120.0,Monthly contribution
SAV000389,MEM0017,Kisumu,2023-04-04,Deposit,1010.0,4130.0,Monthly contribution
SAV000410,MEM0017,Kisumu,2023-04-28,Withdrawal,-25000.0,-20870.0,Member withdrawal request
SAV000390,MEM0017,Kisumu,2023-05-05,Deposit,1020.0,-19850.0,Monthly contribution
SAV000391,MEM0017,Kisumu,2023-06-05,Deposit,950.0,-18900.0,Monthly contribution
SAV000392,MEM0017,Kisumu,2023-07-04,Deposit,980.0,-17920.0,Monthly contribution
SAV000393,MEM0017,Kisumu,2023-08-05,Deposit,960.0,-16960.0,Monthly contribution
SAV000394,MEM0017,Kisumu,2023-09-03,Deposit,1100.0,-15860.0,Monthly contribution
SAV000395,MEM0017,Kisumu,2023-10-01,Deposit,1010.0,-14850.0,Monthly contribution
SAV000396,MEM0017,Kisumu,2023-11-06,Deposit,1020.0,-13830.0,Monthly contribution
SAV000397,MEM0017,Kisumu,2023-12-02,Deposit,920.0,-12910.0,Monthly contribution
SAV000398,MEM0017,Kisumu,2024-01-03,Deposit,1030.0,-11880.0,Monthly contribution
SAV000399,MEM0017,Kisumu,2024-02-02,Deposit,1030.0,-10850.0,Monthly contribution
SAV000400,MEM0017,Kisumu,2024-03-05,Deposit,950.0,-9900.0,Monthly contribution
SAV000401,MEM0017,Kisumu,2024-04-01,Deposit,920.0,-8980.0,Monthly contribution
SAV000402,MEM0017,Kisumu,2024-05-06,Deposit,980.0,-8000.0,Monthly contribution
SAV000403,MEM0017,Kisumu,2024-06-03,Deposit,1020.0,-6980.0,Monthly contribution
SAV000404,MEM0017,Kisumu,2024-07-03,Deposit,910.0,-6070.0,Monthly contribution
SAV000405,MEM0017,Kisumu,2024-08-06,Deposit,1040.0,-5030.0,Monthly contribution
SAV000406,MEM0017,Kisumu,2024-09-01,Deposit,1070.0,-3960.0,Monthly contribution
SAV000407,MEM0017,Kisumu,2024-10-03,Deposit,1040.0,-2920.0,Monthly contribution
SAV000408,MEM0017,Kisumu,2024-11-06,Deposit,1060.0,-1860.0,Monthly contribution
SAV000409,MEM0017,Kisumu,2024-12-02,Deposit,1020.0,-840.0,Monthly contribution
SAV000411,MEM0018,Mombasa,2023-01-02,Deposit,1420.0,1420.0,Monthly contribution
SAV000412,MEM0018,Mombasa,2023-02-02,Deposit,1620.0,3040.0,Monthly contribution
SAV000413,MEM0018,Mombasa,2023-03-02,Deposit,1370.0,4410.0,Monthly contribution
SAV000414,MEM0018,Mombasa,2023-04-05,Deposit,1590.0,6000.0,Monthly contribution
SAV000415,MEM0018,Mombasa,2023-05-05,Deposit,1570.0,7570.0,Monthly contribution
SAV000416,MEM0018,Mombasa,2023-06-04,Deposit,1630.0,9200.0,Monthly contribution
SAV000417,MEM0018,Mombasa,2023-07-06,Deposit,1390.0,10590.0,Monthly contribution
SAV000418,MEM0018,Mombasa,2023-08-04,Deposit,1440.0,12030.0,Monthly contribution
SAV000419,MEM0018,Mombasa,2023-09-05,Deposit,1630.0,13660.0,Monthly contribution
SAV000420,MEM0018,Mombasa,2023-10-04,Deposit,1510.0,15170.0,Monthly contribution
SAV000421,MEM0018,Mombasa,2023-11-01,Deposit,1370.0,16540.0,Monthly contribution
SAV000422,MEM0018,Mombasa,2023-12-06,Deposit,1620.0,18160.0,Monthly contribution
SAV000423,MEM0018,Mombasa,2024-01-03,Deposit,1450.0,19610.0,Monthly contribution
SAV000424,MEM0018,Mombasa,2024-02-02,Deposit,1360.0,20970.0,Monthly contribution
SAV000435,MEM0018,Mombasa,2024-02-23,Withdrawal,-15000.0,5970.0,Member withdrawal request
SAV000425,MEM0018,Mombasa,2024-03-05,Deposit,1640.0,7610.0,Monthly contribution
SAV000426,MEM0018,Mombasa,2024-04-01,Deposit,1530.0,9140.0,Monthly contribution
SAV000427,MEM0018,Mombasa,2024-05-06,Deposit,1650.0,10790.0,Monthly contribution
SAV000428,MEM0018,Mombasa,2024-06-05,Deposit,1600.0,12390.0,Monthly contribution
SAV000429,MEM0018,Mombasa,2024-07-02,Deposit,1360.0,13750.0,Monthly contribution
SAV000430,MEM0018,Mombasa,2024-08-06,Deposit,1490.0,15240.0,Monthly contribution
SAV000431,MEM0018,Mombasa,2024-09-03,Deposit,1480.0,16720.0,Monthly contribution
SAV000432,MEM0018,Mombasa,2024-10-05,Deposit,1400.0,18120.0,Monthly contribution
SAV000433,MEM0018,Mombasa,2024-11-04,Deposit,1480.0,19600.0,Monthly contribution
SAV000434,MEM0018,Mombasa,2024-12-04,Deposit,1640.0,21240.0,Monthly contribution
SAV000436,MEM0019,Kisumu,2023-01-01,Deposit,1450.0,1450.0,Monthly contribution
SAV000437,MEM0019,Kisumu,2023-02-03,Deposit,1610.0,3060.0,Monthly contribution
SAV000438,MEM0019,Kisumu,2023-03-04,Deposit,1470.0,4530.0,Monthly contribution
SAV000439,MEM0019,Kisumu,2023-04-04,Deposit,1440.0,5970.0,Monthly contribution
SAV000440,MEM0019,Kisumu,2023-05-05,Deposit,1590.0,7560.0,Monthly contribution
SAV000441,MEM0019,Kisumu,2023-06-01,Deposit,1360.0,8920.0,Monthly contribution
SAV000460,MEM0019,Kisumu,2023-06-07,Withdrawal,-20000.0,-11080.0,Member withdrawal request
SAV000442,MEM0019,Kisumu,2023-07-03,Deposit,1440.0,-9640.0,Monthly contribution
SAV000443,MEM0019,Kisumu,2023-08-04,Deposit,1380.0,-8260.0,Monthly contribution
SAV000444,MEM0019,Kisumu,2023-09-01,Deposit,1610.0,-6650.0,Monthly contribution
SAV000445,MEM0019,Kisumu,2023-10-05,Deposit,1550.0,-5100.0,Monthly contribution
SAV000461,MEM0019,Kisumu,2023-10-26,Withdrawal,-25000.0,-30100.0,Member withdrawal request
SAV000446,MEM0019,Kisumu,2023-11-01,Deposit,1490.0,-28610.0,Monthly contribution
SAV000447,MEM0019,Kisumu,2023-12-03,Deposit,1410.0,-27200.0,Monthly contribution
SAV000448,MEM0019,Kisumu,2024-01-04,Deposit,1540.0,-25660.0,Monthly contribution
SAV000449,MEM0019,Kisumu,2024-02-01,Deposit,1540.0,-24120.0,Monthly contribution
SAV000450,MEM0019,Kisumu,2024-03-05,Deposit,1410.0,-22710.0,Monthly contribution
SAV000451,MEM0019,Kisumu,2024-04-03,Deposit,1390.0,-21320.0,Monthly contribution
SAV000452,MEM0019,Kisumu,2024-05-06,Deposit,1480.0,-19840.0,Monthly contribution
SAV000453,MEM0019,Kisumu,2024-06-01,Deposit,1500.0,-18340.0,Monthly contribution
SAV000454,MEM0019,Kisumu,2024-07-05,Deposit,1640.0,-16700.0,Monthly contribution
SAV000455,MEM0019,Kisumu,2024-08-06,Deposit,1590.0,-15110.0,Monthly contribution
SAV000456,MEM0019,Kisumu,2024-09-05,Deposit,1400.0,-13710.0,Monthly contribution
SAV000457,MEM0019,Kisumu,2024-10-04,Deposit,1350.0,-12360.0,Monthly contribution
SAV000458,MEM0019,Kisumu,2024-11-01,Deposit,1380.0,-10980.0,Monthly contribution
SAV000459,MEM0019,Kisumu,2024-12-01,Deposit,1490.0,-9490.0,Monthly contribution
SAV000462,MEM0020,Nairobi,2023-01-04,Deposit,1040.0,1040.0,Monthly contribution
SAV000463,MEM0020,Nairobi,2023-02-04,Deposit,1070.0,2110.0,Monthly contribution
SAV000464,MEM0020,Nairobi,2023-03-05,Deposit,950.0,3060.0,Monthly contribution
SAV000465,MEM0020,Nairobi,2023-04-02,Deposit,930.0,3990.0,Monthly contribution
SAV000466,MEM0020,Nairobi,2023-05-05,Deposit,1080.0,5070.0,Monthly contribution
SAV000467,MEM0020,Nairobi,2023-06-02,Deposit,1050.0,6120.0,Monthly contribution
SAV000468,MEM0020,Nairobi,2023-07-03,Deposit,1070.0,7190.0,Monthly contribution
SAV000469,MEM0020,Nairobi,2023-08-04,Deposit,1050.0,8240.0,Monthly contribution
SAV000470,MEM0020,Nairobi,2023-09-05,Deposit,970.0,9210.0,Monthly contribution
SAV000471,MEM0020,Nairobi,2023-10-01,Deposit,950.0,10160.0,Monthly contribution
SAV000472,MEM0020,Nairobi,2023-11-03,Deposit,960.0,11120.0,Monthly contribution
SAV000473,MEM0020,Nairobi,2023-12-05,Deposit,1070.0,12190.0,Monthly contribution
SAV000474,MEM0020,Nairobi,2024-01-04,Deposit,1100.0,13290.0,Monthly contribution
SAV000475,MEM0020,Nairobi,2024-02-04,Deposit,1070.0,14360.0,Monthly contribution
SAV000476,MEM0020,Nairobi,2024-03-03,Deposit,1010.0,15370.0,Monthly contribution
SAV000477,MEM0020,Nairobi,2024-04-05,Deposit,970.0,16340.0,Monthly contribution
SAV000478,MEM0020,Nairobi,2024-05-03,Deposit,980.0,17320.0,Monthly contribution
SAV000479,MEM0020,Nairobi,2024-06-06,Deposit,1070.0,18390.0,Monthly contribution
SAV000480,MEM0020,Nairobi,2024-07-04,Deposit,950.0,19340.0,Monthly contribution
SAV000481,MEM0020,Nairobi,2024-08-04,Deposit,950.0,20290.0,Monthly contribution
SAV000482,MEM0020,Nairobi,2024-09-06,Deposit,910.0,21200.0,Monthly contribution
SAV000483,MEM0020,Nairobi,2024-10-04,Deposit,990.0,22190.0,Monthly contribution
SAV000484,MEM0020,Nairobi,2024-11-06,Deposit,980.0,23170.0,Monthly contribution
SAV000485,MEM0020,Nairobi,2024-12-06,Deposit,1060.0,24230.0,Monthly contribution
SAV000486,MEM0021,Mombasa,2023-01-01,Deposit,2000.0,2000.0,Monthly contribution
SAV000487,MEM0021,Mombasa,2023-02-05,Deposit,1850.0,3850.0,Monthly contribution
SAV000510,MEM0021,Mombasa,2023-02-27,Withdrawal,-15000.0,-11150.0,Member withdrawal request
SAV000488,MEM0021,Mombasa,2023-03-01,Deposit,1930.0,-9220.0,Monthly contribution
SAV000489,MEM0021,Mombasa,2023-04-04,Deposit,2150.0,-7070.0,Monthly contribution
SAV000490,MEM0021,Mombasa,2023-05-04,Deposit,1840.0,-5230.0,Monthly contribution
SAV000491,MEM0021,Mombasa,2023-06-02,Deposit,1810.0,-3420.0,Monthly contribution
SAV000492,MEM0021,Mombasa,2023-07-06,Deposit,1960.0,-1460.0,Monthly contribution
SAV000493,MEM0021,Mombasa,2023-08-01,Deposit,2190.0,730.0,Monthly contribution
SAV000494,MEM0021,Mombasa,2023-09-03,Deposit,1990.0,2720.0,Monthly contribution
SAV000495,MEM0021,Mombasa,2023-10-06,Deposit,1940.0,4660.0,Monthly contribution
SAV000496,MEM0021,Mombasa,2023-11-01,Deposit,1960.0,6620.0,Monthly contribution
SAV000497,MEM0021,Mombasa,2023-12-06,Deposit,2140.0,8760.0,Monthly contribution
SAV000498,MEM0021,Mombasa,2024-01-04,Deposit,2140.0,10900.0,Monthly contribution
SAV000499,MEM0021,Mombasa,2024-02-06,Deposit,2180.0,13080.0,Monthly contribution
SAV000500,MEM0021,Mombasa,2024-03-04,Deposit,2090.0,15170.0,Monthly contribution
SAV000501,MEM0021,Mombasa,2024-04-01,Deposit,2150.0,17320.0,Monthly contribution
SAV000502,MEM0021,Mombasa,2024-05-02,Deposit,2050.0,19370.0,Monthly contribution
SAV000503,MEM0021,Mombasa,2024-06-03,Deposit,2050.0,21420.0,Monthly contribution
SAV000504,MEM0021,Mombasa,2024-07-06,Deposit,2200.0,23620.0,Monthly contribution
SAV000505,MEM0021,Mombasa,2024-08-01,Deposit,1840.0,25460.0,Monthly contribution
SAV000506,MEM0021,Mombasa,2024-09-06,Deposit,2100.0,27560.0,Monthly contribution
SAV000507,MEM0021,Mombasa,2024-10-04,Deposit,2150.0,29710.0,Monthly contribution
SAV000508,MEM0021,Mombasa,2024-11-03,Deposit,1870.0,31580.0,Monthly contribution
SAV000509,MEM0021,Mombasa,2024-12-01,Deposit,2160.0,33740.0,Monthly contribution
SAV000511,MEM0022,Nakuru,2023-01-04,Deposit,970.0,970.0,Monthly contribution
SAV000512,MEM0022,Nakuru,2023-02-05,Deposit,930.0,1900.0,Monthly contribution
SAV000513,MEM0022,Nakuru,2023-03-06,Deposit,980.0,2880.0,Monthly contribution
SAV000514,MEM0022,Nakuru,2023-04-02,Deposit,1060.0,3940.0,Monthly contribution
SAV000515,MEM0022,Nakuru,2023-05-05,Deposit,940.0,4880.0,Monthly contribution
SAV000516,MEM0022,Nakuru,2023-06-05,Deposit,1070.0,5950.0,Monthly contribution
SAV000517,MEM0022,Nakuru,2023-07-04,Deposit,1040.0,6990.0,Monthly contribution
SAV000518,MEM0022,Nakuru,2023-08-02,Deposit,1080.0,8070.0,Monthly contribution
SAV000519,MEM0022,Nakuru,2023-09-06,Deposit,950.0,9020.0,Monthly contribution
SAV000520,MEM0022,Nakuru,2023-10-03,Deposit,950.0,9970.0,Monthly contribution
SAV000521,MEM0022,Nakuru,2023-11-04,Deposit,1030.0,11000.0,Monthly contribution
SAV000522,MEM0022,Nakuru,2023-12-06,Deposit,1080.0,12080.0,Monthly contribution
SAV000523,MEM0022,Nakuru,2024-01-01,Deposit,1010.0,13090.0,Monthly contribution
SAV000524,MEM0022,Nakuru,2024-02-03,Deposit,990.0,14080.0,Monthly contribution
SAV000525,MEM0022,Nakuru,2024-03-03,Deposit,1100.0,15180.0,Monthly contribution
SAV000526,MEM0022,Nakuru,2024-04-04,Deposit,1030.0,16210.0,Monthly contribution
SAV000527,MEM0022,Nakuru,2024-05-04,Deposit,1040.0,17250.0,Monthly contribution
SAV000528,MEM0022,Nakuru,2024-06-02,Deposit,1070.0,18320.0,Monthly contribution
SAV000529,MEM0022,Nakuru,2024-07-04,Deposit,1100.0,19420.0,Monthly contribution
SAV000530,MEM0022,Nakuru,2024-08-04,Deposit,920.0,20340.0,Monthly contribution
SAV000531,MEM0022,Nakuru,2024-09-05,Deposit,1010.0,21350.0,Monthly contribution
SAV000536,MEM0022,Nakuru,2024-09-12,Withdrawal,-20000.0,1350.0,Member withdrawal request
SAV000532,MEM0022,Nakuru,2024-10-06,Deposit,960.0,2310.0,Monthly contribution
SAV000533,MEM0022,Nakuru,2024-11-06,Deposit,960.0,3270.0,Monthly contribution
SAV000534,MEM0022,Nakuru,2024-12-01,Deposit,980.0,4250.0,Monthly contribution
SAV000535,MEM0022,Nakuru,2024-12-03,Withdrawal,-5000.0,-750.0,Member withdrawal request
SAV000537,MEM0023,Nairobi,2023-01-03,Deposit,1070.0,1070.0,Monthly contribution
SAV000538,MEM0023,Nairobi,2023-02-02,Deposit,1060.0,2130.0,Monthly contribution
SAV000539,MEM0023,Nairobi,2023-03-03,Deposit,1020.0,3150.0,Monthly contribution
SAV000540,MEM0023,Nairobi,2023-04-02,Deposit,940.0,4090.0,Monthly contribution
SAV000541,MEM0023,Nairobi,2023-05-06,Deposit,1020.0,5110.0,Monthly contribution
SAV000542,MEM0023,Nairobi,2023-06-06,Deposit,1050.0,6160.0,Monthly contribution
SAV000543,MEM0023,Nairobi,2023-07-02,Deposit,1040.0,7200.0,Monthly contribution
SAV000544,MEM0023,Nairobi,2023-08-06,Deposit,1030.0,8230.0,Monthly contribution
SAV000545,MEM0023,Nairobi,2023-09-03,Deposit,1030.0,9260.0,Monthly contribution
SAV000546,MEM0023,Nairobi,2023-10-01,Deposit,1060.0,10320.0,Monthly contribution
SAV000547,MEM0023,Nairobi,2023-11-06,Deposit,1020.0,11340.0,Monthly contribution
SAV000548,MEM0023,Nairobi,2023-12-03,Deposit,930.0,12270.0,Monthly contribution
SAV000549,MEM0023,Nairobi,2024-01-04,Deposit,970.0,13240.0,Monthly contribution
SAV000562,MEM0023,Nairobi,2024-01-10,Withdrawal,-5000.0,8240.0,Member withdrawal request
SAV000550,MEM0023,Nairobi,2024-02-02,Deposit,940.0,9180.0,Monthly contribution
SAV000561,MEM0023,Nairobi,2024-02-11,Withdrawal,-25000.0,-15820.0,Member withdrawal request
SAV000551,MEM0023,Nairobi,2024-03-03,Deposit,1060.0,-14760.0,Monthly contribution
SAV000552,MEM0023,Nairobi,2024-04-03,Deposit,1010.0,-13750.0,Monthly contribution
SAV000553,MEM0023,Nairobi,2024-05-03,Deposit,1070.0,-12680.0,Monthly contribution
SAV000554,MEM0023,Nairobi,2024-06-04,Deposit,1080.0,-11600.0,Monthly contribution
SAV000555,MEM0023,Nairobi,2024-07-03,Deposit,1090.0,-10510.0,Monthly contribution
SAV000556,MEM0023,Nairobi,2024-08-03,Deposit,1050.0,-9460.0,Monthly contribution
SAV000557,MEM0023,Nairobi,2024-09-04,Deposit,1060.0,-8400.0,Monthly contribution
