payment_id,loan_id,member_id,branch,due_date,payment_date,installment_due_kes,amount_paid_kes,days_late,payment_status
PAY0000245,LN00031,MEM0022,Nakuru,2024-09-28,2024-10-03,48378.46,48378.46,5,Paid on Time
PAY0000246,LN00031,MEM0022,Nakuru,2024-10-28,2024-11-02,48378.46,48378.46,5,Paid on Time
PAY0000247,LN00031,MEM0022,Nakuru,2024-11-28,2024-12-01,48378.46,48378.46,3,Paid on Time
PAY0000248,LN00031,MEM0022,Nakuru,2024-12-28,2024-12-29,48378.46,48378.46,1,Paid on Time
PAY0000249,LN00032,MEM0023,Nairobi,2023-05-09,2023-05-14,4033.92,4033.92,5,Paid on Time
PAY0000250,LN00032,MEM0023,Nairobi,2023-06-09,2023-06-13,4033.92,4033.92,4,Paid on Time
PAY0000251,LN00032,MEM0023,Nairobi,2023-07-09,2023-07-10,4033.92,4033.92,1,Paid on Time
PAY0000252,LN00032,MEM0023,Nairobi,2023-08-09,2023-08-09,4033.92,4033.92,0,Paid on Time
PAY0000253,LN00032,MEM0023,Nairobi,2023-09-09,2023-09-10,4033.92,4033.92,1,Paid on Time
PAY0000254,LN00032,MEM0023,Nairobi,2023-10-09,2023-10-12,4033.92,4033.92,3,Paid on Time
PAY0000255,LN00032,MEM0023,Nairobi,2023-11-09,2023-11-09,4033.92,4033.92,0,Paid on Time
PAY0000256,LN00032,MEM0023,Nairobi,2023-12-09,2023-12-09,4033.92,4033.92,0,Paid on Time
PAY0000257,LN00032,MEM0023,Nairobi,2024-01-09,2024-01-22,4033.92,4033.92,13,Late Payment
PAY0000258,LN00032,MEM0023,Nairobi,2024-02-09,2024-02-14,4033.92,4033.92,5,Paid on Time
PAY0000259,LN00032,MEM0023,Nairobi,2024-03-09,2024-03-10,4033.92,4033.92,1,Paid on Time
PAY0000260,LN00032,MEM0023,Nairobi,2024-04-09,2024-04-20,4033.92,4033.92,11,Late Payment
PAY0000261,LN00033,MEM0024,Kisumu,2024-02-06,2024-02-09,62994.29,62994.29,3,Paid on Time
PAY0000262,LN00033,MEM0024,Kisumu,2024-03-06,2024-03-09,62994.29,62994.29,3,Paid on Time
PAY0000263,LN00033,MEM0024,Kisumu,2024-04-06,2024-04-08,62994.29,62994.29,2,Paid on Time
PAY0000264,LN00033,MEM0024,Kisumu,2024-05-06,2024-05-09,62994.29,62994.29,3,Paid on Time
PAY0000265,LN00033,MEM0024,Kisumu,2024-06-06,2024-06-11,62994.29,62994.29,5,Paid on Time
PAY0000266,LN00033,MEM0024,Kisumu,2024-07-06,2024-07-11,62994.29,62994.29,5,Paid on Time
PAY0000267,LN00034,MEM0025,Nairobi,2024-04-25,2024-04-28,119378.71,119378.71,3,Paid on Time
PAY0000268,LN00034,MEM0025,Nairobi,2024-05-25,2024-05-30,119378.71,119378.71,5,Paid on Time
PAY0000269,LN00034,MEM0025,Nairobi,2024-06-25,2024-06-26,119378.71,119378.71,1,Paid on Time
PAY0000270,LN00034,MEM0025,Nairobi,2024-07-25,2024-07-26,119378.71,119378.71,1,Paid on Time
PAY0000271,LN00034,MEM0025,Nairobi,2024-08-25,2024-08-28,119378.71,119378.71,3,Paid on Time
PAY0000272,LN00034,MEM0025,Nairobi,2024-09-25,2024-09-29,119378.71,119378.71,4,Paid on Time
PAY0000273,LN00035,MEM0025,Nairobi,2023-06-23,2023-06-24,32956.74,32956.74,1,Paid on Time
PAY0000274,LN00035,MEM0025,Nairobi,2023-07-23,2023-07-30,32956.74,32956.74,7,Late Payment
PAY0000275,LN00035,MEM0025,Nairobi,2023-08-23,2023-08-26,32956.74,32956.74,3,Paid on Time
PAY0000276,LN00035,MEM0025,Nairobi,2023-09-23,2023-09-23,32956.74,32956.74,0,Paid on Time
PAY0000277,LN00035,MEM0025,Nairobi,2023-10-23,2023-10-24,32956.74,32956.74,1,Paid on Time
PAY0000278,LN00035,MEM0025,Nairobi,2023-11-23,2023-11-27,32956.74,32956.74,4,Paid on Time
PAY0000279,LN00036,MEM0027,Kisumu,2023-10-28,2024-01-14,24406.6,11325.7,78,Partial Payment
PAY0000280,LN00036,MEM0027,Kisumu,2023-11-28,2024-02-22,24406.6,9767.6,86,Partial Payment
PAY0000281,LN00036,MEM0027,Kisumu,2023-12-28,2024-03-14,24406.6,9510.3,77,Partial Payment
PAY0000282,LN00036,MEM0027,Kisumu,2024-01-28,2024-04-19,24406.6,9192.0,82,Partial Payment
PAY0000283,LN00036,MEM0027,Kisumu,2024-02-28,2024-05-20,24406.6,11504.0,82,Partial Payment
PAY0000284,LN00036,MEM0027,Kisumu,2024-03-28,2024-06-04,24406.6,14931.08,68,Partial Payment
PAY0000285,LN00036,MEM0027,Kisumu,2024-04-28,2024-07-08,24406.6,15472.36,71,Partial Payment
PAY0000286,LN00036,MEM0027,Kisumu,2024-05-28,2024-08-18,24406.6,13784.36,82,Partial Payment
PAY0000287,LN00036,MEM0027,Kisumu,2024-06-28,2024-08-31,24406.6,15498.49,64,Partial Payment
PAY0000288,LN00036,MEM0027,Kisumu,2024-07-28,2024-10-16,24406.6,11654.74,80,Partial Payment
PAY0000289,LN00036,MEM0027,Kisumu,2024-08-28,2024-11-04,24406.6,13148.02,68,Partial Payment
PAY0000290,LN00036,MEM0027,Kisumu,2024-09-28,2024-12-18,24406.6,12685.89,81,Partial Payment
PAY0000291,LN00037,MEM0028,Nakuru,2024-01-24,2024-01-27,11017.25,11017.25,3,Paid on Time
PAY0000292,LN00037,MEM0028,Nakuru,2024-02-24,2024-02-26,11017.25,11017.25,2,Paid on Time
PAY0000293,LN00037,MEM0028,Nakuru,2024-03-24,2024-03-27,11017.25,11017.25,3,Paid on Time
PAY0000294,LN00037,MEM0028,Nakuru,2024-04-24,2024-04-24,11017.25,11017.25,0,Paid on Time
PAY0000295,LN00037,MEM0028,Nakuru,2024-05-24,2024-06-08,11017.25,5508.62,15,Partial Payment
PAY0000296,LN00037,MEM0028,Nakuru,2024-06-24,2024-06-27,11017.25,11017.25,3,Paid on Time
PAY0000297,LN00037,MEM0028,Nakuru,2024-07-24,2024-07-29,11017.25,11017.25,5,Paid on Time
PAY0000298,LN00037,MEM0028,Nakuru,2024-08-24,2024-08-25,11017.25,11017.25,1,Paid on Time
PAY0000299,LN00037,MEM0028,Nakuru,2024-09-24,2024-09-26,11017.25,11017.25,2,Paid on Time
PAY0000300,LN00037,MEM0028,Nakuru,2024-10-24,2024-10-28,11017.25,11017.25,4,Paid on Time
PAY0000301,LN00037,MEM0028,Nakuru,2024-11-24,2024-11-25,11017.25,11017.25,1,Paid on Time
PAY0000302,LN00037,MEM0028,Nakuru,2024-12-24,2024-12-26,11017.25,11017.25,2,Paid on Time
PAY0000303,LN00038,MEM0030,Nairobi,2023-05-26,2023-05-31,12442.13,12442.13,5,Paid on Time
PAY0000304,LN00038,MEM0030,Nairobi,2023-06-26,2023-06-27,12442.13,12442.13,1,Paid on Time
PAY0000305,LN00038,MEM0030,Nairobi,2023-07-26,2023-07-31,12442.13,12442.13,5,Paid on Time
PAY0000306,LN00038,MEM0030,Nairobi,2023-08-26,2023-08-28,12442.13,12442.13,2,Paid on Time
PAY0000307,LN00038,MEM0030,Nairobi,2023-09-26,2023-10-01,12442.13,12442.13,5,Paid on Time
PAY0000308,LN00038,MEM0030,Nairobi,2023-10-26,2023-10-30,12442.13,12442.13,4,Paid on Time
PAY0000309,LN00038,MEM0030,Nairobi,2023-11-26,2023-11-30,12442.13,12442.13,4,Paid on Time
PAY0000310,LN00038,MEM0030,Nairobi,2023-12-26,2023-12-26,12442.13,12442.13,0,Paid on Time
PAY0000311,LN00038,MEM0030,Nairobi,2024-01-26,2024-01-31,12442.13,12442.13,5,Paid on Time
PAY0000312,LN00038,MEM0030,Nairobi,2024-02-26,2024-02-27,12442.13,12442.13,1,Paid on Time
PAY0000313,LN00038,MEM0030,Nairobi,2024-03-26,2024-03-30,12442.13,12442.13,4,Paid on Time
PAY0000314,LN00038,MEM0030,Nairobi,2024-04-26,2024-04-26,12442.13,12442.13,0,Paid on Time
PAY0000315,LN00038,MEM0030,Nairobi,2024-05-26,2024-05-28,12442.13,12442.13,2,Paid on Time
PAY0000316,LN00038,MEM0030,Nairobi,2024-06-26,2024-07-01,12442.13,12442.13,5,Paid on Time
PAY0000317,LN00038,MEM0030,Nairobi,2024-07-26,2024-08-18,12442.13,12442.13,23,Late Payment
PAY0000318,LN00038,MEM0030,Nairobi,2024-08-26,2024-08-26,12442.13,12442.13,0,Paid on Time
PAY0000319,LN00038,MEM0030,Nairobi,2024-09-26,2024-09-26,12442.13,12442.13,0,Paid on Time
PAY0000320,LN00038,MEM0030,Nairobi,2024-10-26,2024-10-27,12442.13,12442.13,1,Paid on Time
PAY0000321,LN00038,MEM0030,Nairobi,2024-11-26,2024-11-28,12442.13,12442.13,2,Paid on Time
PAY0000322,LN00038,MEM0030,Nairobi,2024-12-26,2024-12-29,12442.13,12442.13,3,Paid on Time
PAY0000323,LN00039,MEM0030,Nairobi,2024-04-28,2024-05-03,9950.56,9950.56,5,Paid on Time
PAY0000324,LN00039,MEM0030,Nairobi,2024-05-28,2024-06-01,9950.56,9950.56,4,Paid on Time
PAY0000325,LN00039,MEM0030,Nairobi,2024-06-28,2024-07-03,9950.56,9950.56,5,Paid on Time
PAY0000326,LN00039,MEM0030,Nairobi,2024-07-28,2024-08-01,9950.56,9950.56,4,Paid on Time
PAY0000327,LN00039,MEM0030,Nairobi,2024-08-28,2024-08-31,9950.56,9950.56,3,Paid on Time
PAY0000328,LN00039,MEM0030,Nairobi,2024-09-28,2024-10-02,9950.56,9950.56,4,Paid on Time
PAY0000329,LN00040,MEM0031,Mombasa,2023-04-13,2023-04-15,10754.89,10754.89,2,Paid on Time
PAY0000330,LN00040,MEM0031,Mombasa,2023-05-13,2023-05-18,10754.89,10754.89,5,Paid on Time
PAY0000331,LN00040,MEM0031,Mombasa,2023-06-13,2023-06-16,10754.89,10754.89,3,Paid on Time
PAY0000332,LN00040,MEM0031,Mombasa,2023-07-13,2023-08-06,10754.89,5377.44,24,Partial Payment
PAY0000333,LN00040,MEM0031,Mombasa,2023-08-13,2023-08-17,10754.89,10754.89,4,Paid on Time
PAY0000334,LN00040,MEM0031,Mombasa,2023-09-13,2023-09-14,10754.89,10754.89,1,Paid on Time
PAY0000335,LN00040,MEM0031,Mombasa,2023-10-13,2023-10-17,10754.89,10754.89,4,Paid on Time
PAY0000336,LN00040,MEM0031,Mombasa,2023-11-13,2023-11-17,10754.89,10754.89,4,Paid on Time
PAY0000337,LN00040,MEM0031,Mombasa,2023-12-13,2023-12-16,10754.89,10754.89,3,Paid on Time
PAY0000338,LN00040,MEM0031,Mombasa,2024-01-13,2024-01-15,10754.89,10754.89,2,Paid on Time
PAY0000339,LN00040,MEM0031,Mombasa,2024-02-13,2024-02-16,10754.89,10754.89,3,Paid on Time
PAY0000340,LN00040,MEM0031,Mombasa,2024-03-13,2024-03-16,10754.89,10754.89,3,Paid on Time
PAY0000341,LN00040,MEM0031,Mombasa,2024-04-13,2024-04-15,10754.89,10754.89,2,Paid on Time
PAY0000342,LN00040,MEM0031,Mombasa,2024-05-13,2024-05-17,10754.89,10754.89,4,Paid on Time
PAY0000343,LN00040,MEM0031,Mombasa,2024-06-13,2024-06-18,10754.89,10754.89,5,Paid on Time
PAY0000344,LN00040,MEM0031,Mombasa,2024-07-13,2024-08-09,10754.89,5377.44,27,Partial Payment
PAY0000345,LN00040,MEM0031,Mombasa,2024-08-13,2024-08-13,10754.89,10754.89,0,Paid on Time
PAY0000346,LN00040,MEM0031,Mombasa,2024-09-13,2024-09-28,10754.89,5377.44,15,Partial Payment
PAY0000347,LN00040,MEM0031,Mombasa,2024-10-13,2024-10-13,10754.89,10754.89,0,Paid on Time
PAY0000348,LN00040,MEM0031,Mombasa,2024-11-13,2024-11-18,10754.89,10754.89,5,Paid on Time
PAY0000349,LN00040,MEM0031,Mombasa,2024-12-13,2024-12-13,10754.89,10754.89,0,Paid on Time
PAY0000350,LN00041,MEM0031,Mombasa,2023-04-07,2023-05-05,14926.6,7463.3,28,Partial Payment
PAY0000351,LN00041,MEM0031,Mombasa,2023-05-07,2023-05-08,14926.6,14926.6,1,Paid on Time
PAY0000352,LN00041,MEM0031,Mombasa,2023-06-07,2023-06-10,14926.6,14926.6,3,Paid on Time
PAY0000353,LN00041,MEM0031,Mombasa,2023-07-07,2023-07-08,14926.6,14926.6,1,Paid on Time
PAY0000354,LN00041,MEM0031,Mombasa,2023-08-07,2023-08-20,14926.6,7463.3,13,Partial Payment
PAY0000355,LN00041,MEM0031,Mombasa,2023-09-07,2023-10-06,14926.6,7463.3,29,Partial Payment
PAY0000356,LN00041,MEM0031,Mombasa,2023-10-07,2023-10-08,14926.6,14926.6,1,Paid on Time
PAY0000357,LN00041,MEM0031,Mombasa,2023-11-07,2023-11-11,14926.6,14926.6,4,Paid on Time
PAY0000358,LN00041,MEM0031,Mombasa,2023-12-07,2023-12-07,14926.6,14926.6,0,Paid on Time
PAY0000359,LN00041,MEM0031,Mombasa,2024-01-07,2024-01-09,14926.6,14926.6,2,Paid on Time
PAY0000360,LN00041,MEM0031,Mombasa,2024-02-07,2024-02-09,14926.6,14926.6,2,Paid on Time
PAY0000361,LN00041,MEM0031,Mombasa,2024-03-07,2024-03-12,14926.6,14926.6,5,Paid on Time
PAY0000362,LN00042,MEM0032,Nairobi,2023-05-22,2023-05-23,13660.71,13660.71,1,Paid on Time
PAY0000363,LN00042,MEM0032,Nairobi,2023-06-22,2023-06-26,13660.71,13660.71,4,Paid on Time
PAY0000364,LN00042,MEM0032,Nairobi,2023-07-22,2023-08-03,13660.71,13660.71,12,Late Payment
PAY0000365,LN00042,MEM0032,Nairobi,2023-08-22,2023-08-23,13660.71,13660.71,1,Paid on Time
PAY0000366,LN00042,MEM0032,Nairobi,2023-09-22,2023-09-23,13660.71,13660.71,1,Paid on Time
PAY0000367,LN00042,MEM0032,Nairobi,2023-10-22,2023-10-26,13660.71,13660.71,4,Paid on Time
PAY0000368,LN00042,MEM0032,Nairobi,2023-11-22,2023-11-27,13660.71,13660.71,5,Paid on Time
PAY0000369,LN00042,MEM0032,Nairobi,2023-12-22,2023-12-27,13660.71,13660.71,5,Paid on Time
PAY0000370,LN00042,MEM0032,Nairobi,2024-01-22,2024-01-27,13660.71,13660.71,5,Paid on Time
PAY0000371,LN00042,MEM0032,Nairobi,2024-02-22,2024-02-26,13660.71,13660.71,4,Paid on Time
PAY0000372,LN00042,MEM0032,Nairobi,2024-03-22,2024-03-25,13660.71,13660.71,3,Paid on Time
PAY0000373,LN00042,MEM0032,Nairobi,2024-04-22,2024-04-27,13660.71,13660.71,5,Paid on Time
PAY0000374,LN00042,MEM0032,Nairobi,2024-05-22,2024-05-22,13660.71,13660.71,0,Paid on Time
PAY0000375,LN00042,MEM0032,Nairobi,2024-06-22,2024-06-23,13660.71,13660.71,1,Paid on Time
PAY0000376,LN00042,MEM0032,Nairobi,2024-07-22,2024-07-24,13660.71,13660.71,2,Paid on Time
PAY0000377,LN00042,MEM0032,Nairobi,2024-08-22,2024-08-26,13660.71,13660.71,4,Paid on Time
PAY0000378,LN00042,MEM0032,Nairobi,2024-09-22,2024-09-25,13660.71,13660.71,3,Paid on Time
PAY0000379,LN00042,MEM0032,Nairobi,2024-10-22,2024-11-02,13660.71,6830.35,11,Partial Payment
PAY0000380,LN00042,MEM0032,Nairobi,2024-11-22,2024-12-10,13660.71,6830.35,18,Partial Payment
PAY0000381,LN00042,MEM0032,Nairobi,2024-12-22,2024-12-26,13660.71,13660.71,4,Paid on Time
PAY0000382,LN00043,MEM0034,Kisumu,2023-11-21,2023-11-22,7205.58,7205.58,1,Paid on Time
PAY0000383,LN00043,MEM0034,Kisumu,2023-12-21,2023-12-21,7205.58,7205.58,0,Paid on Time
PAY0000384,LN00043,MEM0034,Kisumu,2024-01-21,2024-01-21,7205.58,7205.58,0,Paid on Time
PAY0000385,LN00043,MEM0034,Kisumu,2024-02-21,2024-02-23,7205.58,7205.58,2,Paid on Time
PAY0000386,LN00043,MEM0034,Kisumu,2024-03-21,2024-03-26,7205.58,7205.58,5,Paid on Time
PAY0000387,LN00043,MEM0034,Kisumu,2024-04-21,2024-04-22,7205.58,7205.58,1,Paid on Time
PAY0000388,LN00044,MEM0034,Kisumu,2024-10-13,2024-10-15,55532.16,55532.16,2,Paid on Time
PAY0000389,LN00044,MEM0034,Kisumu,2024-11-13,2024-11-18,55532.16,55532.16,5,Paid on Time
PAY0000390,LN00044,MEM0034,Kisumu,2024-12-13,2024-12-13,55532.16,55532.16,0,Paid on Time
PAY0000391,LN00045,MEM0034,Kisumu,2024-01-11,2024-01-11,10180.46,10180.46,0,Paid on Time
PAY0000392,LN00045,MEM0034,Kisumu,2024-02-11,2024-02-15,10180.46,10180.46,4,Paid on Time
PAY0000393,LN00045,MEM0034,Kisumu,2024-03-11,2024-03-16,10180.46,10180.46,5,Paid on Time
PAY0000394,LN00045,MEM0034,Kisumu,2024-04-11,2024-05-09,10180.46,10180.46,28,Late Payment
PAY0000395,LN00045,MEM0034,Kisumu,2024-05-11,2024-05-11,10180.46,10180.46,0,Paid on Time
PAY0000396,LN00045,MEM0034,Kisumu,2024-06-11,2024-06-14,10180.46,10180.46,3,Paid on Time
PAY0000397,LN00046,MEM0035,Mombasa,2024-05-02,2024-05-02,9490.16,9490.16,0,Paid on Time
PAY0000398,LN00046,MEM0035,Mombasa,2024-06-02,2024-06-12,9490.16,9490.16,10,Late Payment
PAY0000399,LN00046,MEM0035,Mombasa,2024-07-02,2024-07-04,9490.16,9490.16,2,Paid on Time
PAY0000400,LN00046,MEM0035,Mombasa,2024-08-02,2024-08-15,9490.16,4745.08,13,Partial Payment
PAY0000401,LN00046,MEM0035,Mombasa,2024-09-02,2024-09-06,9490.16,9490.16,4,Paid on Time
PAY0000402,LN00046,MEM0035,Mombasa,2024-10-02,2024-10-05,9490.16,9490.16,3,Paid on Time
PAY0000403,LN00047,MEM0035,Mombasa,2024-07-18,2024-07-21,2495.39,2495.39,3,Paid on Time
PAY0000404,LN00047,MEM0035,Mombasa,2024-08-18,2024-08-21,2495.39,2495.39,3,Paid on Time
PAY0000405,LN00047,MEM0035,Mombasa,2024-09-18,2024-09-20,2495.39,2495.39,2,Paid on Time
PAY0000406,LN00047,MEM0035,Mombasa,2024-10-18,2024-10-23,2495.39,2495.39,5,Paid on Time
PAY0000407,LN00047,MEM0035,Mombasa,2024-11-18,2024-11-21,2495.39,2495.39,3,Paid on Time
PAY0000408,LN00047,MEM0035,Mombasa,2024-12-18,2024-12-18,2495.39,2495.39,0,Paid on Time
PAY0000409,LN00048,MEM0035,Mombasa,2023-07-22,2023-07-23,14688.93,14688.93,1,Paid on Time
PAY0000410,LN00048,MEM0035,Mombasa,2023-08-22,2023-08-25,14688.93,14688.93,3,Paid on Time
PAY0000411,LN00048,MEM0035,Mombasa,2023-09-22,2023-09-23,14688.93,14688.93,1,Paid on Time
PAY0000412,LN00048,MEM0035,Mombasa,2023-10-22,2023-10-27,14688.93,14688.93,5,Paid on Time
PAY0000413,LN00048,MEM0035,Mombasa,2023-11-22,2023-11-27,14688.93,14688.93,5,Paid on Time
PAY0000414,LN00048,MEM0035,Mombasa,2023-12-22,2023-12-26,14688.93,14688.93,4,Paid on Time
PAY0000415,LN00048,MEM0035,Mombasa,2024-01-22,2024-01-22,14688.93,14688.93,0,Paid on Time
PAY0000416,LN00048,MEM0035,Mombasa,2024-02-22,2024-02-25,14688.93,14688.93,3,Paid on Time
PAY0000417,LN00048,MEM0035,Mombasa,2024-03-22,2024-04-01,14688.93,14688.93,10,Late Payment
PAY0000418,LN00048,MEM0035,Mombasa,2024-04-22,2024-04-23,14688.93,14688.93,1,Paid on Time
PAY0000419,LN00048,MEM0035,Mombasa,2024-05-22,2024-05-22,14688.93,14688.93,0,Paid on Time
PAY0000420,LN00048,MEM0035,Mombasa,2024-06-22,2024-06-24,14688.93,14688.93,2,Paid on Time
PAY0000421,LN00048,MEM0035,Mombasa,2024-07-22,2024-07-23,14688.93,14688.93,1,Paid on Time
PAY0000422,LN00048,MEM0035,Mombasa,2024-08-22,2024-08-25,14688.93,14688.93,3,Paid on Time
PAY0000423,LN00048,MEM0035,Mombasa,2024-09-22,2024-09-27,14688.93,14688.93,5,Paid on Time
PAY0000424,LN00048,MEM0035,Mombasa,2024-10-22,2024-11-01,14688.93,14688.93,10,Late Payment
PAY0000425,LN00048,MEM0035,Mombasa,2024-11-22,2024-11-25,14688.93,14688.93,3,Paid on Time
PAY0000426,LN00048,MEM0035,Mombasa,2024-12-22,2024-12-26,14688.93,14688.93,4,Paid on Time
PAY0000427,LN00049,MEM0036,Nairobi,2024-09-22,2024-09-22,24889.9,24889.9,0,Paid on Time
PAY0000428,LN00049,MEM0036,Nairobi,2024-10-22,2024-10-26,24889.9,24889.9,4,Paid on Time
PAY0000429,LN00049,MEM0036,Nairobi,2024-11-22,2024-12-03,24889.9,24889.9,11,Late Payment
PAY0000430,LN00049,MEM0036,Nairobi,2024-12-22,2024-12-26,24889.9,24889.9,4,Paid on Time
PAY0000431,LN00051,MEM0037,Nairobi,2023-06-18,2023-06-23,18462.68,18462.68,5,Paid on Time
PAY0000432,LN00051,MEM0037,Nairobi,2023-07-18,2023-07-23,18462.68,18462.68,5,Paid on Time
PAY0000433,LN00051,MEM0037,Nairobi,2023-08-18,2023-08-20,18462.68,18462.68,2,Paid on Time
PAY0000434,LN00051,MEM0037,Nairobi,2023-09-18,2023-09-20,18462.68,18462.68,2,Paid on Time
PAY0000435,LN00051,MEM0037,Nairobi,2023-10-18,2023-10-19,18462.68,18462.68,1,Paid on Time
PAY0000436,LN00051,MEM0037,Nairobi,2023-11-18,2023-11-18,18462.68,18462.68,0,Paid on Time
PAY0000437,LN00052,MEM0038,Kisumu,2023-04-23,2023-04-27,28633.77,28633.77,4,Paid on Time
PAY0000438,LN00052,MEM0038,Kisumu,2023-05-23,2023-05-28,28633.77,28633.77,5,Paid on Time
PAY0000439,LN00052,MEM0038,Kisumu,2023-06-23,2023-06-28,28633.77,28633.77,5,Paid on Time
PAY0000440,LN00052,MEM0038,Kisumu,2023-07-23,2023-07-27,28633.77,28633.77,4,Paid on Time
PAY0000441,LN00052,MEM0038,Kisumu,2023-08-23,2023-08-25,28633.77,28633.77,2,Paid on Time
PAY0000442,LN00052,MEM0038,Kisumu,2023-09-23,2023-09-28,28633.77,28633.77,5,Paid on Time
PAY0000443,LN00053,MEM0039,Nakuru,2024-10-28,2024-10-28,6788.49,6788.49,0,Paid on Time
PAY0000444,LN00053,MEM0039,Nakuru,2024-11-28,2024-12-03,6788.49,6788.49,5,Paid on Time
PAY0000445,LN00053,MEM0039,Nakuru,2024-12-28,2024-12-31,6788.49,6788.49,3,Paid on Time
PAY0000446,LN00054,MEM0039,Nakuru,2023-07-28,2023-07-29,23668.6,23668.6,1,Paid on Time
PAY0000447,LN00054,MEM0039,Nakuru,2023-08-28,2023-09-02,23668.6,23668.6,5,Paid on Time
PAY0000448,LN00054,MEM0039,Nakuru,2023-09-28,2023-09-30,23668.6,23668.6,2,Paid on Time
PAY0000449,LN00054,MEM0039,Nakuru,2023-10-28,2023-10-30,23668.6,23668.6,2,Paid on Time
PAY0000450,LN00054,MEM0039,Nakuru,2023-11-28,2023-11-29,23668.6,23668.6,1,Paid on Time
PAY0000451,LN00054,MEM0039,Nakuru,2023-12-28,2023-12-30,23668.6,23668.6,2,Paid on Time
PAY0000452,LN00055,MEM0041,Nairobi,2023-07-20,2023-09-25,7548.7,3534.96,67,Partial Payment
PAY0000453,LN00055,MEM0041,Nairobi,2023-08-20,2023-10-25,7548.7,4402.14,66,Partial Payment
PAY0000454,LN00055,MEM0041,Nairobi,2023-09-20,2023-11-21,7548.7,2782.65,62,Partial Payment
PAY0000455,LN00055,MEM0041,Nairobi,2023-10-20,2024-01-12,7548.7,2490.8,84,Partial Payment
PAY0000456,LN00055,MEM0041,Nairobi,2023-11-20,2024-01-20,7548.7,3030.25,61,Partial Payment
PAY0000457,LN00055,MEM0041,Nairobi,2023-12-20,2024-03-16,7548.7,2468.47,87,Partial Payment
PAY0000458,LN00056,MEM0041,Nairobi,2024-07-18,,6157.8,0.0,108,Defaulted
PAY0000459,LN00056,MEM0041,Nairobi,2024-08-18,2025-01-27,6157.8,439.42,162,Defaulted
PAY0000460,LN00056,MEM0041,Nairobi,2024-09-18,2024-12-27,6157.8,1502.26,100,Defaulted
PAY0000461,LN00056,MEM0041,Nairobi,2024-10-18,2025-01-18,6157.8,1091.62,92,Defaulted
PAY0000462,LN00056,MEM0041,Nairobi,2024-11-18,2025-05-15,6157.8,1233.98,178,Defaulted
PAY0000463,LN00056,MEM0041,Nairobi,2024-12-18,2025-05-15,6157.8,1178.21,148,Defaulted
PAY0000464,LN00057,MEM0042,Kisumu,2024-07-24,2024-07-25,11439.87,11439.87,1,Paid on Time
PAY0000465,LN00057,MEM0042,Kisumu,2024-08-24,2024-08-28,11439.87,11439.87,4,Paid on Time
PAY0000466,LN00057,MEM0042,Kisumu,2024-09-24,2024-09-27,11439.87,11439.87,3,Paid on Time
PAY0000467,LN00057,MEM0042,Kisumu,2024-10-24,2024-10-25,11439.87,11439.87,1,Paid on Time
PAY0000468,LN00057,MEM0042,Kisumu,2024-11-24,2024-11-29,11439.87,11439.87,5,Paid on Time
PAY0000469,LN00057,MEM0042,Kisumu,2024-12-24,2025-01-12,11439.87,11439.87,19,Late Payment
PAY0000470,LN00058,MEM0044,Kisumu,2023-03-23,2023-05-01,13553.35,10156.19,39,Late Payment
PAY0000471,LN00058,MEM0044,Kisumu,2023-04-23,2023-05-30,13553.35,11932.47,37,Late Payment
PAY0000472,LN00058,MEM0044,Kisumu,2023-05-23,2023-06-26,13553.35,12179.2,34,Late Payment
PAY0000473,LN00058,MEM0044,Kisumu,2023-06-23,2023-08-16,13553.35,12057.94,54,Late Payment
PAY0000474,LN00058,MEM0044,Kisumu,2023-07-23,2023-08-22,13553.35,8651.31,30,Late Payment
PAY0000475,LN00058,MEM0044,Kisumu,2023-08-23,2023-10-04,13553.35,11516.92,42,Late Payment
PAY0000476,LN00059,MEM0045,Kisumu,2024-10-04,2024-10-09,34590.56,34590.56,5,Paid on Time
PAY0000477,LN00059,MEM0045,Kisumu,2024-11-04,2024-11-05,34590.56,34590.56,1,Paid on Time
PAY0000478,LN00059,MEM0045,Kisumu,2024-12-04,2024-12-08,34590.56,34590.56,4,Paid on Time
PAY0000479,LN00060,MEM0046,Kisumu,2024-02-22,2024-02-26,3510.5,3510.5,4,Paid on Time
PAY0000480,LN00060,MEM0046,Kisumu,2024-03-22,2024-03-23,3510.5,3510.5,1,Paid on Time
PAY0000481,LN00060,MEM0046,Kisumu,2024-04-22,2024-04-25,3510.5,3510.5,3,Paid on Time
PAY0000482,LN00060,MEM0046,Kisumu,2024-05-22,2024-05-25,3510.5,3510.5,3,Paid on Time
PAY0000483,LN00060,MEM0046,Kisumu,2024-06-22,2024-06-23,3510.5,3510.5,1,Paid on Time
PAY0000484,LN00060,MEM0046,Kisumu,2024-07-22,2024-07-23,3510.5,3510.5,1,Paid on Time
PAY0000485,LN00061,MEM0047,Nairobi,2023-10-05,2023-10-05,2487.77,2487.77,0,Paid on Time
PAY0000486,LN00061,MEM0047,Nairobi,2023-11-05,2023-11-05,2487.77,2487.77,0,Paid on Time
PAY0000487,LN00061,MEM0047,Nairobi,2023-12-05,2023-12-05,2487.77,2487.77,0,Paid on Time
PAY0000488,LN00061,MEM0047,Nairobi,2024-01-05,2024-01-05,2487.77,2487.77,0,Paid on Time
PAY0000489,LN00061,MEM0047,Nairobi,2024-02-05,2024-02-05,2487.77,2487.77,0,Paid on Time
